8938,452966,4.0,1292947200
5521,452966,3.0,1364486400
2658,452966,3.0,1349366400
1433,452966,1.0,1351440000
6165,452966,5.0,1326729600
8860,452966,3.0,1281369600
18141,452966,2.0,1298908800
11989,452966,2.0,1334332800
34,452966,3.0,1339171200
13724,452966,3.0,1295539200
12014,452966,3.0,1348329600
3681,452966,5.0,1310486400
12957,452966,3.0,1284652800
42588,452966,4.0,1349884800
135,453473,5.0,1394899200
5322,453473,4.0,1383667200
270,453473,4.0,1396972800
2335,453473,4.0,1393257600
160,453473,4.0,1390147200
2770,453473,5.0,1387468800
10760,453473,4.0,1400169600
91852,453473,3.0,1384272000
1612,453473,4.0,1392566400
5322,453473,5.0,1382457600
135,453473,5.0,1384185600
32434,453473,5.0,1386777600
16689,453473,4.0,1390233600
7533,453473,5.0,1386259200
24209,453473,5.0,1387209600
135,453473,4.0,1395072000
317,453473,5.0,1383148800
6401,453473,3.0,1384012800
53814,453473,5.0,1386000000
3709,453473,3.0,1382025600
135,453473,5.0,1387296000
15037,453473,5.0,1396368000
56505,453473,4.0,1383667200
9675,453473,5.0,1386345600
22910,453473,1.0,1382630400
224,453473,5.0,1382198400
18404,453473,3.0,1390233600
93,453473,5.0,1382889600
13747,453473,5.0,1389369600
19974,453473,4.0,1389801600
43,453473,4.0,1384185600
1750,453473,3.0,1393516800
1151,453473,5.0,1384099200
2420,453473,5.0,1386086400
135,453473,3.0,1384876800
3232,453473,5.0,1383926400
22354,453473,5.0,1392307200
23726,453473,5.0,1384617600
676,453473,5.0,1392566400
4368,453473,5.0,1387123200
3300,453473,5.0,1386777600
6583,453473,5.0,1383753600
135,453473,1.0,1387036800
20775,453473,4.0,1390060800
135,453473,4.0,1382544000
2488,453473,5.0,1383062400
5016,453473,5.0,1382544000
5016,453473,5.0,1384963200
1433,453473,2.0,1383494400
684,453473,5.0,1389715200
259,453473,3.0,1383408000
20894,453473,5.0,1394899200
23717,453473,4.0,1389542400
19146,453473,5.0,1382371200
2099,453473,5.0,1384617600
17722,453473,5.0,1394812800
406,453473,4.0,1388246400
9914,453473,3.0,1384617600
604,453473,3.0,1395504000
1929,453473,3.0,1385568000
1109,453473,5.0,1382630400
2027,453473,4.0,1383062400
1433,453473,5.0,1386864000
135,453473,5.0,1400083200
43,453473,4.0,1382371200
12434,453473,5.0,1389542400
2171,453473,4.0,1392307200
12439,453473,3.0,1387555200
3882,453473,5.0,1383494400
3686,453473,4.0,1385049600
33186,453473,5.0,1389283200
6355,453473,4.0,1384185600
6639,453473,4.0,1394208000
554,453473,4.0,1383926400
10111,453473,4.0,1382630400
2703,453473,4.0,1395417600
6606,453473,5.0,1382976000
135,453473,4.0,1386086400
703,453473,5.0,1390060800
135,453473,1.0,1383062400
135,453473,5.0,1384963200
3174,453473,5.0,1386864000
135,453473,3.0,1381939200
33035,453473,5.0,1386518400
5732,453473,4.0,1394121600
15255,454268,5.0,1357488000
15588,454268,5.0,1324915200
5441,454268,5.0,1338652800
1654,454268,4.0,1318003200
9429,454268,5.0,1357315200
1815,454268,5.0,1301673600
16689,454268,5.0,1338307200
49702,454268,5.0,1382025600
604,454268,5.0,1299168000
10760,454268,5.0,1313078400
2658,454268,4.0,1330790400
11512,454268,5.0,1320163200
36236,454268,5.0,1347984000
104761,454268,4.0,1350489600
23061,454268,3.0,1324915200
7481,454268,4.0,1386691200
7769,454268,5.0,1382889600
135,454268,5.0,1384790400
43159,454268,5.0,1318867200
17265,454268,5.0,1360166400
12261,454268,4.0,1362844800
8591,454268,4.0,1353427200
7303,454268,5.0,1340380800
31383,454268,4.0,1317744000
1206,454268,4.0,1318521600
25657,454268,5.0,1301587200
604,454268,4.0,1314720000
12715,454268,5.0,1319558400
7808,454268,5.0,1322496000
14360,454268,5.0,1344614400
21161,454268,5.0,1353945600
5828,454268,2.0,1328630400
332,454268,4.0,1335628800
5693,454268,4.0,1342713600
3841,454268,4.0,1326902400
2739,454268,3.0,1302019200
19953,454268,2.0,1341936000
1151,454268,5.0,1321200000
5519,454268,4.0,1319212800
7653,454268,4.0,1342972800
18404,454268,3.0,1353254400
67788,454268,5.0,1360166400
20935,454268,4.0,1317398400
41008,454268,4.0,1310659200
1443,454268,5.0,1348243200
43,454268,5.0,1383580800
40970,454268,5.0,1349539200
2137,454268,4.0,1351785600
604,454268,5.0,1322668800
6583,454268,5.0,1324656000
3828,454268,5.0,1316620800
7123,454268,4.0,1321891200
8566,454268,5.0,1380384000
1769,454268,5.0,1322582400
303,454268,5.0,1340899200
61675,454268,5.0,1387382400
11648,454268,5.0,1379347200
638,454268,4.0,1328544000
1085,454268,1.0,1374508800
36831,454268,5.0,1359993600
1043,454268,4.0,1323014400
8566,454268,5.0,1320681600
7522,454268,5.0,1325347200
43,454268,3.0,1330099200
4025,454268,3.0,1356624000
7564,454268,5.0,1349539200
15596,454268,5.0,1355587200
15596,454268,5.0,1349539200
7364,454268,3.0,1339862400
4920,454268,5.0,1370880000
35692,454268,5.0,1387036800
27560,454268,3.0,1336060800
3232,454268,5.0,1365955200
1403,454268,5.0,1363017600
6355,454268,3.0,1337702400
22085,454268,5.0,1326816000
18727,454268,5.0,1339344000
1199,454268,3.0,1293724800
7052,454268,4.0,1298995200
9963,454268,5.0,1325174400
5519,454268,5.0,1318521600
15432,454268,5.0,1295971200
19554,454268,5.0,1390665600
42588,454268,3.0,1320508800
25938,454268,4.0,1291651200
2639,454268,4.0,1319212800
9333,454268,5.0,1314201600
8495,454268,5.0,1355155200
524,454268,4.0,1371398400
43,454268,5.0,1308585600
5887,454268,5.0,1314892800
9798,454268,5.0,1378915200
6830,454268,5.0,1309276800
1654,454268,5.0,1348070400
33311,454268,5.0,1328544000
7423,454268,5.0,1347465600
3882,454268,3.0,1323878400
15596,454268,5.0,1333468800
1936,454268,5.0,1320508800
10440,454268,5.0,1315584000
3096,454268,3.0,1302105600
7281,454268,5.0,1310659200
43,454268,5.0,1363968000
19589,454268,5.0,1320336000
2375,454268,5.0,1324569600
24249,454268,4.0,1332691200
9798,454268,5.0,1315152000
117,454268,5.0,1347811200
2169,454268,5.0,1298649600
7154,454268,4.0,1333209600
12519,454268,5.0,1316102400
18544,454268,5.0,1324051200
9411,454268,4.0,1321545600
14360,454268,3.0,1368720000
8416,454268,5.0,1340640000
214,454268,5.0,1310659200
604,454268,3.0,1381161600
26986,454268,3.0,1335628800
1438,454268,4.0,1311264000
2770,454268,5.0,1386950400
5414,454268,5.0,1320422400
491,454268,5.0,1333814400
22910,454268,3.0,1337529600
39443,454268,4.0,1349625600
11286,454268,2.0,1327161600
332,454268,4.0,1318262400
15596,454268,4.0,1302105600
43,454268,5.0,1325779200
23631,454268,5.0,1327852800
2703,454268,5.0,1375545600
4279,454268,5.0,1357401600
16873,454268,4.0,1322150400
43,454268,5.0,1383062400
31493,454268,2.0,1314892800
6740,454268,4.0,1359216000
23994,454268,5.0,1324828800
33078,454268,4.0,1339516800
135,454268,5.0,1394467200
15567,454268,5.0,1357574400
23631,454268,5.0,1383753600
230,454268,5.0,1320336000
18481,454268,5.0,1307462400
135,454268,5.0,1381593600
2925,454268,5.0,1336924800
10998,454268,4.0,1334505600
11573,454268,5.0,1322755200
23626,454268,5.0,1353168000
15374,454268,5.0,1385654400
2770,454268,5.0,1334592000
16352,454268,4.0,1346774400
7522,454268,5.0,1336924800
56156,454268,5.0,1318435200
3452,454268,5.0,1305475200
8119,454268,5.0,1310659200
13747,454268,4.0,1355068800
15406,454268,4.0,1330185600
7360,454268,5.0,1351785600
20538,454268,5.0,1372003200
24249,454268,4.0,1319644800
5579,454268,5.0,1304870400
927,454268,4.0,1356710400
1523,454268,5.0,1332950400
27374,454268,4.0,1318003200
660,454268,5.0,1377964800
7564,454268,3.0,1361808000
3194,454268,4.0,1340640000
33350,454268,5.0,1362758400
26592,454268,4.0,1345651200
6324,454268,5.0,1319472000
30043,454268,4.0,1389283200
1929,454268,5.0,1302278400
18082,454268,1.0,1320854400
259,454268,5.0,1364140800
9798,454268,5.0,1327939200
10685,454268,1.0,1328198400
5274,454268,5.0,1365782400
8707,454268,5.0,1314115200
895,454268,5.0,1376323200
2488,454268,4.0,1308412800
2658,454268,5.0,1314028800
4027,454268,5.0,1319817600
7564,454268,4.0,1370793600
13269,454268,4.0,1311523200
24249,454268,5.0,1312560000
135,454268,5.0,1388419200
3157,454268,3.0,1332777600
24226,454268,4.0,1324656000
15896,454268,5.0,1320422400
1763,454268,4.0,1312387200
35469,454268,3.0,1343318400
3518,454268,5.0,1308240000
1206,454268,4.0,1330099200
2703,454268,5.0,1321027200
3899,454268,4.0,1329667200
5442,454268,4.0,1308672000
2689,454268,5.0,1310918400
4368,454268,5.0,1376323200
709,454268,5.0,1375200000
1138,454268,5.0,1309968000
31170,454268,3.0,1323360000
9684,454268,4.0,1333555200
5334,454268,5.0,1342368000
15596,454268,5.0,1317744000
259,454268,5.0,1347465600
8938,454268,4.0,1300377600
78,454268,4.0,1335283200
5334,454268,5.0,1337702400
11286,454268,5.0,1369670400
20775,454268,5.0,1369584000
14829,454268,5.0,1386950400
2137,454268,4.0,1300118400
15037,454268,1.0,1339948800
2916,454268,5.0,1295712000
19157,454268,3.0,1305561600
50013,454268,1.0,1330790400
4884,454268,2.0,1332864000
11868,454268,1.0,1338393600
45979,454268,5.0,1344268800
43,454268,5.0,1326124800
2043,454268,5.0,1332345600
4662,454268,4.0,1295884800
1817,454268,4.0,1375632000
167,454268,5.0,1317744000
27560,454268,4.0,1314201600
1733,454268,3.0,1319817600
1991,454268,5.0,1365955200
18572,454268,5.0,1305820800
2776,454268,5.0,1321027200
524,454268,5.0,1363708800
2659,454268,4.0,1315238400
22268,454268,5.0,1333036800
1840,454268,5.0,1320249600
6324,454268,4.0,1378742400
65077,454268,4.0,1324483200
27918,454268,5.0,1314806400
1603,454268,4.0,1293984000
1888,454268,5.0,1375632000
1085,454268,3.0,1337443200
12550,454268,4.0,1367942400
15806,454268,3.0,1361030400
2726,454268,4.0,1328025600
24964,454268,4.0,1330963200
3231,454268,4.0,1311177600
1151,454268,4.0,1318953600
12200,454268,5.0,1382284800
3199,454268,5.0,1320249600
2158,454268,5.0,1324915200
76401,454268,2.0,1323705600
998,454268,4.0,1372521600
908,454268,5.0,1313942400
2298,454268,5.0,1356710400
2658,454268,1.0,1313337600
12550,454268,5.0,1321027200
2689,454268,5.0,1311177600
5599,454268,4.0,1298476800
787,457976,5.0,1350057600
1612,457976,5.0,1312128000
4662,457976,5.0,1381939200
5675,457976,3.0,1331481600
135,457976,5.0,1389369600
1043,457976,5.0,1335974400
4915,457976,5.0,1316620800
4709,457976,5.0,1392134400
2658,457976,5.0,1394640000
2926,457976,5.0,1385395200
2226,457976,5.0,1384272000
4279,457976,4.0,1369324800
8707,457976,4.0,1368806400
33693,457976,5.0,1359907200
1487,457976,5.0,1378656000
21405,457976,4.0,1380988800
2027,457976,5.0,1328025600
12957,457976,4.0,1370016000
1153,457976,5.0,1318348800
21405,457976,5.0,1380643200
4279,457976,5.0,1376323200
2561,457976,4.0,1337616000
8566,457976,4.0,1372089600
10998,457976,5.0,1374508800
9560,457976,5.0,1382889600
2459,457976,4.0,1211731200
5748,457976,5.0,1381075200
11573,457976,4.0,1378051200
34,457976,5.0,1390752000
24207,457976,5.0,1386950400
11196,457976,5.0,1398182400
259,457976,5.0,1365091200
1612,457976,5.0,1386172800
11853,457976,4.0,1325260800
1750,457976,4.0,1395158400
3300,457976,5.0,1339344000
2199,457976,5.0,1219680000
2424,457976,4.0,1268582400
18727,457976,3.0,1286121600
9798,457976,5.0,1333209600
11196,457976,4.0,1382198400
7380,457976,5.0,1392393600
1948,457976,2.0,1338739200
17265,457976,5.0,1372867200
43,457976,5.0,1328716800
2530,457976,5.0,1386604800
29975,457976,5.0,1366387200
5350,457976,5.0,1278864000
1612,457976,4.0,1319040000
3882,457976,3.0,1383494400
15231,457976,4.0,1240156800
644,457976,5.0,1318176000
908,457976,5.0,1363795200
1433,457976,5.0,1368720000
78,457976,4.0,1245168000
1939,457976,3.0,1346688000
9600,457976,4.0,1314633600
11853,457976,5.0,1385568000
1735,457976,4.0,1368288000
5599,457976,5.0,1366300800
2185,457976,5.0,1386259200
5350,457976,5.0,1372003200
7769,457976,5.0,1381593600
26986,457976,4.0,1386086400
2569,457976,5.0,1324310400
83,457976,5.0,1391961600
3283,457976,3.0,1222444800
1540,457976,4.0,1387123200
937,457976,4.0,1342281600
2191,457976,5.0,1324310400
117,457976,5.0,1313769600
2925,457976,5.0,1309795200
23872,457976,3.0,1391011200
7522,457976,5.0,1375286400
1549,457976,5.0,1311782400
13724,457976,5.0,1353427200
1404,457976,1.0,1397404800
5643,457976,5.0,1394208000
5794,457976,1.0,1337011200
14777,457976,5.0,1378483200
4270,457976,5.0,1388073600
1781,457976,4.0,1297353600
4279,457976,5.0,1372003200
2529,457976,5.0,1376496000
198,457976,5.0,1315238400
3157,457976,4.0,1388764800
23794,457976,5.0,1347811200
3335,457976,4.0,1368633600
12492,457976,5.0,1379001600
30058,457976,5.0,1374076800
4662,457976,5.0,1313510400
27918,457976,5.0,1326643200
117,457976,3.0,1388246400
43,457976,5.0,1384185600
676,457976,4.0,1387900800
18414,457976,5.0,1325174400
10913,457976,5.0,1386086400
2827,457976,2.0,1310659200
2301,457976,3.0,1381161600
2926,457976,1.0,1378483200
36880,457976,5.0,1384704000
752,457976,5.0,1375372800
3300,457976,4.0,1342972800
1728,457976,4.0,1372435200
9469,457976,5.0,1357142400
3311,457976,5.0,1339430400
1279,457976,4.0,1336665600
13068,457976,5.0,1394121600
7982,457976,5.0,1366560000
2185,458097,5.0,1379606400
2726,458097,3.0,1296403200
3904,458097,5.0,1374595200
1368,458097,4.0,1231689600
2689,458097,5.0,1262880000
33514,458097,3.0,1338393600
19554,458097,5.0,1324569600
8944,458097,5.0,1365436800
2279,458097,4.0,1217865600
13427,458097,5.0,1382371200
9650,458097,5.0,1307289600
2925,458097,5.0,1384963200
135,458097,5.0,1393948800
21161,458097,5.0,1194624000
3231,458097,5.0,1372003200
6606,458097,3.0,1277395200
1733,458097,4.0,1352822400
12014,458097,4.0,1299254400
8477,458097,5.0,1342368000
135,458097,4.0,1389369600
135,458097,5.0,1392998400
40152,458097,5.0,1375718400
17793,458097,3.0,1340380800
26009,458097,4.0,1384185600
1626,458097,4.0,1266768000
21931,458097,5.0,1328803200
1199,458097,5.0,1366387200
1199,458097,3.0,1395590400
34,458097,4.0,1268236800
3157,458097,4.0,1323100800
604,458097,5.0,1258646400
12550,458097,5.0,1341936000
11923,458097,5.0,1385308800
604,458097,5.0,1240416000
8943,458097,5.0,1373040000
2703,458097,4.0,1338307200
6606,458097,3.0,1377014400
563,458097,5.0,1277136000
27918,458097,5.0,1288713600
43,458097,5.0,1311177600
3709,458097,4.0,1359993600
32437,458097,5.0,1345132800
23399,458097,4.0,1379779200
927,458097,5.0,1365264000
27918,458097,3.0,1335715200
43,458097,3.0,1338048000
3049,458097,5.0,1321459200
20671,458097,4.0,1239379200
27870,458097,5.0,1240070400
1055,458097,1.0,1272297600
587,458097,5.0,1394208000
23499,458097,5.0,1356796800
7769,458097,4.0,1219766400
7845,458097,5.0,1339257600
332,458097,5.0,1276272000
5675,458097,5.0,1313856000
12200,458097,5.0,1360944000
1085,458097,4.0,1335715200
1270,458097,5.0,1345478400
43,458097,3.0,1368028800
8477,458097,5.0,1323792000
4195,458097,3.0,1334678400
1078,458097,5.0,1338048000
14360,458097,5.0,1347292800
44591,458097,4.0,1356451200
2146,458097,3.0,1309190400
20894,458097,2.0,1325260800
1999,458097,4.0,1395849600
684,458097,4.0,1317225600
29093,458097,5.0,1357920000
6355,458097,5.0,1338393600
485,458097,4.0,1324396800
604,458097,5.0,1332950400
1153,458097,5.0,1369584000
14891,458097,4.0,1264176000
135,458097,5.0,1386518400
14915,458097,5.0,1397923200
5938,458097,4.0,1316361600
376,458097,5.0,1227024000
33497,458097,4.0,1292169600
2703,458097,5.0,1355500800
1523,458097,5.0,1394726400
6074,458097,4.0,1347292800
2689,458097,3.0,1366992000
5442,458097,5.0,1279555200
454,458097,4.0,1353081600
6305,458097,5.0,1269878400
15337,458097,3.0,1234281600
135,458097,5.0,1381248000
3648,458097,3.0,1369497600
1654,458097,5.0,1316448000
7523,458097,5.0,1383580800
214,458097,5.0,1274803200
918,458097,3.0,1362758400
3952,458097,5.0,1384617600
1398,458097,5.0,1339948800
7563,458097,5.0,1345219200
5226,458097,3.0,1367683200
17378,458097,5.0,1369929600
8943,458097,3.0,1310745600
12971,458993,2.0,1363104000
17484,458993,4.0,1310400000
5033,458993,5.0,1333728000
4110,458993,3.0,1362844800
28879,458993,5.0,1345046400
3899,458993,4.0,1359907200
15806,458993,3.0,1304611200
1654,458993,3.0,1331481600
1999,458993,5.0,1349884800
19146,458993,5.0,1347292800
1055,458993,4.0,1308844800
1443,458993,4.0,1394121600
43,458993,1.0,1344960000
7808,458993,5.0,1304006400
1603,458993,5.0,1338652800
26711,458993,4.0,1332777600
17146,458993,4.0,1343577600
7894,458993,4.0,1317225600
1707,458993,1.0,1298649600
7154,458993,3.0,1370361600
167,458993,3.0,1315929600
9592,458993,3.0,1315411200
1368,458993,5.0,1329148800
1733,458993,2.0,1369929600
895,458993,3.0,1303228800
2980,458993,5.0,1340121600
4279,458993,5.0,1351612800
15588,458993,3.0,1317744000
11789,458993,5.0,1298476800
67788,458993,3.0,1330704000
2832,458993,5.0,1327680000
15231,458993,3.0,1320422400
3090,458993,3.0,1300723200
9216,458993,1.0,1376323200
15588,458993,4.0,1359475200
9,458993,4.0,1300464000
1733,458993,4.0,1339344000
10760,458993,5.0,1309190400
2567,458993,4.0,1307808000
10355,458993,5.0,1357401600
15634,458993,4.0,1321200000
11260,458993,5.0,1308585600
12535,458993,4.0,1305475200
8477,458993,4.0,1341763200
9216,458993,5.0,1317830400
3168,458993,5.0,1312214400
18141,458993,5.0,1303920000
273,458993,4.0,1351094400
2909,458993,3.0,1342108800
31219,458993,5.0,1321286400
18157,458993,4.0,1299081600
10685,458993,5.0,1343145600
3420,458993,2.0,1341244800
3420,458993,4.0,1299168000
43,458993,2.0,1371744000
927,458993,4.0,1359734400
787,458993,5.0,1361808000
4826,458993,5.0,1322668800
9650,458993,3.0,1329494400
24158,458993,5.0,1382025600
167,458993,3.0,1396368000
21916,458993,4.0,1328544000
29975,458993,4.0,1358092800
50013,458993,4.0,1365868800
2027,458993,5.0,1383148800
21931,458993,5.0,1343750400
135,458993,5.0,1385222400
259,458993,2.0,1335542400
13774,458993,4.0,1303056000
1147,458993,4.0,1391270400
986,458993,5.0,1339430400
13747,458993,4.0,1337270400
8944,458993,5.0,1347206400
2739,458993,5.0,1328630400
703,458993,5.0,1359129600
3477,458993,4.0,1318780800
265,458993,3.0,1311004800
2925,458993,4.0,1312992000
15903,458993,5.0,1345305600
3631,458993,3.0,1366473600
44549,458993,4.0,1339084800
3125,458993,5.0,1345132800
5334,458993,5.0,1307894400
9657,458993,4.0,1340467200
5524,458993,4.0,1323792000
427,458993,5.0,1336924800
604,458993,5.0,1385222400
1779,458993,1.0,1319212800
43,458993,5.0,1376409600
15596,458993,5.0,1303488000
11868,458993,4.0,1318780800
9333,458993,5.0,1341331200
1109,458993,3.0,1340640000
2748,458993,1.0,1328544000
2424,458993,3.0,1316102400
28941,458993,4.0,1300291200
15834,458993,1.0,1394640000
5693,458993,3.0,1375718400
12439,458993,3.0,1321372800
12074,458993,1.0,1316880000
16261,458993,2.0,1358352000
20935,458993,5.0,1346256000
1663,459600,5.0,1325606400
3215,459600,5.0,1370707200
8944,459600,5.0,1311609600
1929,459600,5.0,1290700800
20343,459600,5.0,1371744000
3631,459600,5.0,1312300800
6355,459600,5.0,1342195200
209,459600,5.0,1310400000
3193,459600,5.0,1366905600
4816,459600,5.0,1302624000
3096,459600,5.0,1302192000
1043,459600,5.0,1314547200
9963,459600,5.0,1367424000
8416,459600,5.0,1369670400
1553,459600,5.0,1302624000
47035,459600,5.0,1353859200
3882,459600,5.0,1309017600
12014,459600,5.0,1286899200
374,459600,5.0,1310486400
1948,459600,4.0,1301328000
1626,459600,5.0,1323964800
2169,459600,4.0,1348761600
2158,459600,4.0,1257868800
209,459600,5.0,1325088000
17484,459600,5.0,1312387200
1190,459600,5.0,1297353600
2561,459600,3.0,1332432000
117,459600,5.0,1372176000
8516,459600,5.0,1322150400
2818,459600,5.0,1309017600
3075,459600,5.0,1370966400
5599,459600,5.0,1297958400
11665,459600,5.0,1327507200
192,459600,5.0,1371744000
4110,459600,5.0,1310313600
2659,459600,1.0,1313856000
10581,459600,4.0,1342454400
8061,459600,5.0,1305475200
16530,459600,5.0,1363881600
1753,459600,5.0,1299427200
192,459600,5.0,1332432000
8416,459600,5.0,1331049600
33514,459600,5.0,1351785600
2739,459600,5.0,1293292800
5320,459600,5.0,1304524800
787,459600,5.0,1369843200
563,459600,5.0,1357056000
1085,459600,5.0,1371312000
15403,459600,5.0,1338739200
23717,459600,4.0,1324656000
2279,459600,5.0,1310313600
23399,459600,4.0,1370793600
3933,459600,5.0,1327939200
1559,459600,5.0,1280419200
374,459600,5.0,1294675200
1078,459600,5.0,1323878400
14816,459600,5.0,1338307200
1279,459600,5.0,1328544000
3828,459600,5.0,1313769600
273,459600,4.0,1324915200
11183,459600,5.0,1311004800
32437,459600,5.0,1332604800
2158,459600,4.0,1313337600
12194,459600,5.0,1329408000
5519,459600,5.0,1313856000
6467,459600,5.0,1321286400
9499,459600,5.0,1338912000
20682,459600,5.0,1314979200
3933,459600,5.0,1304438400
10685,459600,4.0,1330617600
7713,459600,5.0,1320422400
16622,459600,4.0,1362672000
1936,459600,5.0,1364745600
19146,459600,3.0,1358179200
17880,459600,5.0,1328630400
1109,459600,5.0,1341417600
1443,459600,5.0,1316966400
19524,459600,5.0,1336492800
7522,459600,5.0,1338998400
4816,459600,5.0,1365004800
317,459600,5.0,1329062400
17093,459600,5.0,1325001600
7109,459600,5.0,1365696000
6710,459600,5.0,1301587200
15210,459600,5.0,1294848000
685,459600,5.0,1270137600
15806,459600,4.0,1295625600
30671,459600,5.0,1300464000
1753,459600,5.0,1310486400
3096,459600,5.0,1302537600
1549,459600,5.0,1347379200
27930,459600,5.0,1312992000
10809,459600,5.0,1357401600
501,459600,5.0,1361721600
16178,459600,5.0,1309363200
69366,459600,5.0,1317398400
8944,459600,5.0,1314979200
15037,459600,5.0,1368979200
20775,459600,5.0,1288800000
24226,459600,5.0,1367510400
7993,459600,5.0,1322323200
2158,459600,5.0,1325692800
3096,459600,5.0,1302883200
895,459600,5.0,1337616000
2689,459600,5.0,1304956800
8707,459600,3.0,1253635200
1654,459600,5.0,1327248000
5693,459600,5.0,1307376000
374,459600,4.0,1345651200
23399,459600,5.0,1329926400
5350,459600,5.0,1325088000
3204,459600,5.0,1357488000
5693,459600,5.0,1369411200
6355,459600,5.0,1321718400
16109,459600,5.0,1332086400
20836,459600,5.0,1349452800
16137,459600,4.0,1339430400
374,459600,5.0,1357574400
117,459600,5.0,1324137600
1440,459600,5.0,1307203200
501,459600,2.0,1301932800
8944,459600,5.0,1299859200
4438,459600,5.0,1302105600
3096,459600,5.0,1302105600
501,459600,4.0,1347811200
8944,459600,5.0,1357833600
8477,459600,5.0,1358784000
1289,459600,4.0,1326124800
111,459600,5.0,1305820800
2639,459600,5.0,1348934400
3882,459600,5.0,1308326400
4438,459600,5.0,1308758400
15806,459600,5.0,1306425600
2240,459600,5.0,1322064000
46016,459600,5.0,1314460800
684,459600,5.0,1310918400
2117,459600,5.0,1358438400
19554,459600,5.0,1295971200
20538,459600,5.0,1312387200
7464,459600,4.0,1254326400
6606,459600,4.0,1271952000
5599,459600,5.0,1309881600
1206,459600,5.0,1293638400
117,459600,5.0,1339430400
1840,459600,5.0,1325001600
7894,459600,5.0,1312819200
7899,459600,5.0,1324742400
14777,460034,5.0,1343750400
18727,460034,5.0,1320595200
19974,460034,2.0,1359820800
1840,460034,4.0,1315843200
3125,460034,4.0,1354896000
1753,460034,4.0,1368460800
1610,460034,1.0,1371830400
2509,460034,5.0,1311782400
15594,460034,5.0,1337788800
27856,460034,4.0,1279728000
3049,460034,5.0,1341072000
230,460034,5.0,1333036800
15697,460034,2.0,1323532800
15697,460034,3.0,1308758400
9560,460034,3.0,1279814400
15834,460034,5.0,1333468800
6476,460034,5.0,1356364800
10685,460034,5.0,1362412800
238,460034,4.0,1347120000
365,460034,5.0,1323964800
198,460034,5.0,1351612800
18414,460034,5.0,1317744000
676,460034,4.0,1311264000
33241,460034,5.0,1349884800
22989,460034,4.0,1311350400
9333,460034,4.0,1304006400
33078,460034,3.0,1339344000
7563,460034,5.0,1353686400
22354,460034,5.0,1373731200
18414,460034,3.0,1320076800
15374,460034,5.0,1337529600
927,460034,5.0,1362326400
7982,460034,2.0,1363795200
1147,460034,5.0,1329753600
2419,460034,3.0,1346601600
563,460034,4.0,1354377600
8047,460034,5.0,1345392000
8908,460034,5.0,1348329600
83,460034,5.0,1360771200
43,460034,5.0,1366300800
